0.00268554,0.126241
0.00446078,0.134072
0.00542212,0.136687
0.0064637,0.143161
0.0073382,0.14705
0.00824979,0.148362
0.0185499,0.180719
0.0279574,0.20913
0.0371129,0.231077
0.0478426,0.249156
0.0564935,0.271078
0.0667059,0.290426
0.0772328,0.302045
0.0876874,0.309796
0.095767,0.330415
0.193476,0.379488
0.297404,0.420779
0.39866,0.44144
0.503911,0.450502
0.595029,0.472425
0.709481,0.491774
0.813434,0.500816
1.01842,0.522751
