0.0102565;0.987755
0.0123957;0.991837
0.0257061;0.997959
0.0318734;0.991837
0.04644;0.981633
0.0575341;0.969388
0.0675708;0.961224
0.0792711;0.944898
0.115214;0.916327
0.138899;0.902041
0.138899;0.902041
0.335421;0.836735
0.393501;0.820408
1.27828;0.753061
1.6274;0.742857
3.27331;0.722449
4.16963;0.716327
